order_id,customer_id,order_date,category,quantity,unit_price,discount_pct,city,payment_method,channel,customer_email
18520,1029,19/06/2025,,4,614.74,10,CASABLANCA,,boutique,client1029@mail.com
18521,5195,25/11/2024,electronique,4,1936.12,0,Casablanca,,web,client5195@mail.com
18522,3354,2024-11-26,Alimentaire,3,1824.08,10,Casablanca,,web,client3354@mail.com
18523,4771,2024-08-01 14:49:11,TEXTILE,4,316.97,0,rabat,virement,web,client4771@mail.com
18524,5800,2025-02-27,TEXTILE,4,2156.06,0,CASABLANCA,virement,mobile,client5800@mail.com
18525,5937,2024-12-27,Cosmetique,3,339.06,20,Tanger,especes,,client5937@mail.com
18526,2964,18/12/2024,,-1,462.88,5,Marrakech,carte,boutique,client2964@mail.com
18527,1870,2025-02-03,Maison,2,1696.17,0,Agadir,virement,,client1870@mail.com
18528,5289,2024-12-14,TEXTILE,1,712.13,10,casablanca,carte,boutique,client5289@mail.com
18529,4077,2024-02-08 12:13:56,Cosmetique,3,2157.56,,Marrakech,CARTE,Web,client4077@mail.com
18530,2003,2024-03-14,TEXTILE,3,1028.71,0,,CARTE,Web,client2003@mail.com
18531,3710,2024-03-13 13:29:59,Electronique,2,692.88,20,Rabat,carte,web,client3710@mail.com
18532,5469,2025-02-28 10:14:08,,4,2271.53,0,Marrakech,virement,mobile,client5469@mail.com
18533,2032,2024-08-02 16:18:18,Electronique,4,375.23,10,Rabat,especes,mobile,client2032@mail.com
18534,5012,2025-05-19 10:11:16,Electronique,3,1724.41,0,  Rabat  ,carte,,client5012@mail.com
18535,3550,2025-06-05,Electronique,1,1750.97,5,Tanger,especes,Web,client3550@mail.com
18536,5266,2025-03-18 08:25:58,electronique,2,811.64,15,,carte,,client5266@mail.com
18537,1942,22/04/2024,electronique,-1,1045.09,5,Casablanca,,web,client1942@mail.com
18538,2552,24/04/2024,TEXTILE,1,1673.23,,fes ,especes,,client2552@mail.com
18539,4048,2025-04-14 18:57:00,Cosmetique,1,1892.36,20,Tanger,Carte ,mobile,client4048@mail.com
18540,3346,2024-01-05 12:33:07,Cosmetique,-1,1597.87,,fes ,especes,boutique,client3346@mail.com
18541,4736,2024-06-06 15:33:47,,1,,5,rabat,Carte ,web,client4736@mail.com
18542,3766,19/09/2024,Cosmetique,3,1381.43,5,  Rabat  ,Carte ,Web,client3766@mail.com
18543,2563,2025-04-12,electronique,2,1984.36,5,rabat,,Web,client2563@mail.com
18544,3410,2024-09-18 14:01:13,Textile,2,962.98,0,Tanger,Carte ,mobile,client3410@mail.com
18545,5442,2025-02-28 15:53:19,Maison,1,261.34,0,  Rabat  ,CARTE,Web,client5442@mail.com
18546,1563,2024-04-15,Alimentaire,1,872.25,15,Tanger,especes,web,client1563@mail.com
18547,4711,13/04/2024,Alimentaire,3,880.53,,casablanca,CARTE,web,client4711@mail.com
18548,2154,2024-04-05,Textile,1,1986.77,10,Fes,CARTE,Web,client2154@mail.com
18549,1805,27/11/2024,Maison,2,2049.08,0,Rabat,virement,mobile,client1805@mail.com
4994,2152,09/12/2024,Cosmetique,2,405.11,20,  Rabat  ,carte,boutique,client2152@mail.com
18551,4154,2024-02-15 01:17:00,Cosmetique,4,1418.68,20,Casablanca,,Web,client4154@mail.com
18552,3177,2024-04-06,Textile,3,1348.06,15,,CARTE,,client3177@mail.com
18553,2538,08/02/2025,TEXTILE,1,1422.81,0,Casablanca,,Web,client2538@mail.com
18554,1390,30/06/2024,,2,1845.11,0,casablanca,Carte ,web,client1390@mail.com
18555,4246,2024-09-30,electronique,1,2314.13,10,Marrakech,carte,web,client4246@mail.com
18556,2138,2024-04-24 20:13:09,,-1,1748.91,0,Tanger,Carte ,web,client2138@mail.com
18557,2505,2024-09-17,,-1,455.36,,Fes,Carte ,mobile,client2505@mail.com
18558,1187,2024-06-22 14:56:53,Maison,1,1171.43,0,Marrakech,carte,Web,client1187@mail.com
18559,4769,2025-03-28 23:23:45,Cosmetique,2,110.7,,Rabat,carte,web,client4769@mail.com
18560,3147,2024-08-19 18:17:29,electronique,2,340.69,0,rabat,,Web,client3147@mail.com
18561,2093,2024-12-08 15:30:12,Alimentaire,2,1541.34,15,Agadir,CARTE,web,client2093@mail.com
18562,3038,2025-05-05 03:13:56,Textile,1,992.68,0,casablanca,,Web,client3038@mail.com
18563,3771,2024-11-20 01:07:16,Cosmetique,1,369.55,10,rabat,,Web,client3771@mail.com
18564,1329,2024-12-02,Electronique,3,747.2,5,Tanger,Carte ,boutique,client1329@mail.com
18565,3320,2024-01-25,Electronique,-1,1863.85,15,fes ,especes,boutique,client3320@mail.com
18566,3291,20/11/2024,Electronique,2,400.22,5,  Rabat  ,Carte ,,client3291@mail.com
18567,3357,2024-01-12,,2,49.44,0,Marrakech,,Web,client3357@mail.com
18568,5925,2024-06-26 19:54:08,Alimentaire,2,396.06,10,Agadir,carte,Web,
18569,3842,2024-10-02 18:22:32,TEXTILE,2,634.11,10,Casablanca,virement,Web,client3842@mail.com
18570,3862,2025-04-23 07:03:17,,1,2400.48,0,  Rabat  ,,web,client3862@mail.com
18571,3374,06/12/2024,Textile,-1,1523.8,0,Marrakech,especes,Web,client3374@mail.com
18572,5791,02/02/2025,Cosmetique,3,2257.53,0,  Rabat  ,especes,,client5791@mail.com
18573,3926,2024-09-03 01:13:02,Textile,1,585.84,0,rabat,,mobile,client3926@mail.com
18574,2923,2024-03-07,,1,2468.61,5,Marrakech,virement,boutique,client2923@mail.com
18575,1539,09/04/2025,Textile,3,752.81,0,casablanca,carte,boutique,client1539@mail.com
18576,3031,2024-01-11,Cosmetique,3,537.25,5,Tanger,carte,Web,client3031@mail.com
18577,2762,05/12/2024,Maison,4,801.25,0,Rabat,carte,,client2762@mail.com
13991,5445,2024-04-22 10:47:41,electronique,1,334.2,0,fes ,virement,web,client5445@mail.com
18579,5145,16/04/2025,Maison,2,1973.41,0,Fes,Carte ,web,client5145@mail.com
18580,5491,2024-07-22 21:34:39,Textile,4,1853.78,0,Rabat,especes,Web,client5491@mail.com
18581,3941,08/08/2024,Maison,4,1094.99,5,Agadir,carte,boutique,client3941@mail.com
18582,2052,2024-05-19 07:27:21,TEXTILE,4,1600.83,15,rabat,CARTE,web,client2052@mail.com
18583,5855,2024-05-09 21:51:48,Alimentaire,1,2273.68,10,Casablanca,CARTE,Web,client5855@mail.com
18584,5194,2024-11-17 17:21:39,Electronique,2,2342.99,10,Marrakech,especes,Web,client5194@mail.com
18585,1296,2024-06-23 12:14:42,Electronique,2,1025.71,0,,virement,boutique,client1296@mail.com
18586,5426,2024-08-01 09:05:11,TEXTILE,-1,,,Rabat,,Web,client5426@mail.com
18587,3678,2024-12-01,electronique,2,1240.57,0,Marrakech,Carte ,web,client3678@mail.com
18588,4646,2025-03-01 00:20:22,Cosmetique,1,1876.34,0,Fes,,boutique,client4646@mail.com
18589,3391,24/04/2025,Electronique,-1,302.74,,  Rabat  ,carte,boutique,client3391@mail.com
18590,5446,02/12/2024,,-1,1174.55,20,Fes,,,client5446@mail.com
18591,3683,2025-05-15 00:50:39,Maison,2,335.9,5,Fes,Carte ,boutique,client3683@mail.com
18592,3605,28/04/2024,Alimentaire,3,2458.11,20,Agadir,CARTE,web,client3605@mail.com
18593,2216,2025-02-09 20:43:38,Alimentaire,1,1469.52,10,Rabat,CARTE,web,client2216@mail.com
18594,1320,2024-10-25 03:52:45,electronique,1,2379.28,0,Rabat,especes,,client1320@mail.com
18595,2656,10/07/2024,Electronique,2,2126.08,20,Rabat,carte,mobile,client2656@mail.com
18596,5082,2025-01-19,Cosmetique,2,621.21,0,  Rabat  ,especes,,client5082@mail.com
18597,4451,2024-09-10,Cosmetique,1,1447.69,20,Agadir,,Web,client4451@mail.com
18598,5337,2024-11-24 22:33:31,Maison,1,2012.76,20,fes ,carte,Web,client5337@mail.com
18599,2907,2024-05-09 01:14:35,electronique,1,2117.89,20,Agadir,carte,Web,
18600,4885,2024-04-22,Electronique,2,387.37,20,casablanca,CARTE,web,client4885@mail.com
18601,3978,2024-08-14,electronique,1,,10,  Rabat  ,,,client3978@mail.com
18602,1628,2025-06-20 00:31:36,Alimentaire,4,1192.33,0,rabat,virement,web,client1628@mail.com
18603,4656,2025-03-23 08:57:52,electronique,3,,10,Marrakech,carte,,client4656@mail.com
656,5633,15/06/2024,TEXTILE,2,1932.75,15,fes ,Carte ,boutique,client5633@mail.com
18605,1161,28/02/2024,Alimentaire,-1,448.16,0,Rabat,,boutique,client1161@mail.com
18606,1553,03/02/2025,,2,735.11,0,Rabat,,boutique,client1553@mail.com
18607,3832,2024-07-20,Maison,1,1410.82,5,  Rabat  ,CARTE,Web,client3832@mail.com
18608,5942,2024-03-02 03:10:05,Alimentaire,4,22.52,20,Tanger,,Web,client5942@mail.com
18609,4810,2025-02-19,,1,378.02,,  Rabat  ,Carte ,boutique,client4810@mail.com
18610,3056,2024-05-21,electronique,4,337.75,,fes ,Carte ,boutique,client3056@mail.com
18611,4434,2024-04-25 23:12:44,TEXTILE,1,2497.59,0,Fes,Carte ,,client4434@mail.com
18612,1062,25/02/2024,TEXTILE,1,834.06,15,CASABLANCA,,Web,client1062@mail.com
18613,4692,30/09/2024,TEXTILE,-1,246.95,0,,especes,boutique,client4692@mail.com
18614,5236,2024-09-25 02:57:18,Maison,1,183.24,,fes ,Carte ,mobile,client5236@mail.com
990,2853,2024-06-04,,4,2148.57,20,rabat,,Web,client2853@mail.com
18616,2239,2024-03-04,Electronique,4,505.55,15,Agadir,CARTE,Web,client2239@mail.com
18617,4504,2025-06-16 01:33:00,Maison,1,372.51,15,casablanca,especes,boutique,client4504@mail.com
18618,4759,27/04/2024,Cosmetique,4,913.18,0,,virement,web,client4759@mail.com
18619,5987,2024-05-05,TEXTILE,-1,609.51,0,,Carte ,Web,client5987@mail.com
18620,1428,2024-11-23 01:16:46,Electronique,1,998.51,20,  Rabat  ,especes,boutique,client1428@mail.com
18621,1094,2024-02-13,Maison,3,1817.65,0,Marrakech,,boutique,client1094@mail.com
18622,3281,10/02/2024,electronique,3,343.93,15,casablanca,Carte ,boutique,client3281@mail.com
18623,5219,2024-07-10 14:35:00,Textile,3,1012.08,,Fes,CARTE,boutique,client5219@mail.com
15556,5819,2025-06-04 21:22:45,Textile,-1,1972.36,10,casablanca,Carte ,mobile,client5819@mail.com
18625,1618,2024-12-24,TEXTILE,-1,390.16,20,  Rabat  ,carte,boutique,client1618@mail.com
18626,4442,2024-04-08,electronique,1,538.93,0,,,Web,client4442@mail.com
18627,4266,10/04/2025,Alimentaire,2,2031.43,5,  Rabat  ,virement,web,client4266@mail.com
18628,1705,2024-07-04 21:57:30,Alimentaire,2,1474.55,5,Agadir,CARTE,mobile,client1705@mail.com
18629,4520,14/06/2024,Textile,3,1607.29,15,Tanger,especes,mobile,client4520@mail.com
18630,1581,2025-02-26 15:16:41,electronique,1,1100.37,5,Marrakech,carte,web,client1581@mail.com
18631,2391,16/03/2024,TEXTILE,1,2169.48,10,casablanca,virement,web,client2391@mail.com
18632,3023,09/03/2024,Textile,-1,391.78,15,Agadir,Carte ,mobile,client3023@mail.com
18633,5266,10/07/2024,Textile,2,2284.2,0,,CARTE,mobile,client5266@mail.com
18634,3915,05/01/2025,Cosmetique,1,834.08,0,,carte,,client3915@mail.com
18635,1601,2024-06-08 08:04:11,Alimentaire,1,,5,rabat,virement,Web,client1601@mail.com
18636,4987,2025-03-28,Textile,3,55.51,,casablanca,especes,Web,client4987@mail.com
18637,4204,16/07/2024,electronique,1,608.04,15,casablanca,,boutique,client4204@mail.com
18638,1457,2024-07-28,Alimentaire,2,2170.97,5,fes ,CARTE,web,client1457@mail.com
18639,2608,2025-05-27 07:19:56,Cosmetique,1,1713.28,0,Agadir,carte,,client2608@mail.com
18640,1807,2024-03-09,Cosmetique,2,464.32,20,rabat,CARTE,mobile,client1807@mail.com
18641,3904,26/09/2024,electronique,1,68.51,20,Fes,Carte ,web,client3904@mail.com
18642,2091,2024-02-04 13:41:16,Textile,1,735.19,15,rabat,,Web,client2091@mail.com
18643,2902,2025-02-11 20:10:24,Electronique,1,1168.06,5,Tanger,Carte ,web,client2902@mail.com
18644,1206,2024-08-18 02:42:26,Alimentaire,3,2254.17,0,casablanca,carte,web,client1206@mail.com
18645,4570,2025-04-17 21:17:40,,4,2236.25,0,CASABLANCA,carte,web,client4570@mail.com
18646,4513,01/02/2025,Electronique,2,1474.15,0,,,,client4513@mail.com
18647,2911,2024-04-09,Electronique,1,195.04,10,Rabat,virement,boutique,client2911@mail.com
18648,1075,20/02/2024,Maison,1,1931.17,20,Fes,carte,boutique,client1075@mail.com
18649,3588,18/05/2025,Alimentaire,1,507.15,0,  Rabat  ,especes,mobile,client3588@mail.com
18650,3678,03/02/2025,TEXTILE,2,633.35,10,Rabat,carte,Web,client3678@mail.com
18651,2296,29/10/2024,Alimentaire,4,1014.05,10,Tanger,carte,,client2296@mail.com
18652,4530,20/04/2025,Maison,2,1666.69,10,,,web,client4530@mail.com
18653,1225,2024-07-23,Alimentaire,-1,495.74,,rabat,Carte ,boutique,client1225@mail.com
18654,2147,2024-07-01,Cosmetique,1,2439.31,0,Casablanca,carte,web,client2147@mail.com
18655,1631,2024-01-04,,-1,,10,CASABLANCA,virement,web,client1631@mail.com
18656,4229,24/12/2024,,1,1658.43,0,Casablanca,CARTE,boutique,client4229@mail.com
18657,4181,12/01/2025,Electronique,2,2102.67,10,rabat,especes,web,client4181@mail.com
18658,1132,02/02/2025,,2,1974.13,0,Fes,CARTE,web,client1132@mail.com
18659,1164,2024-07-03 05:25:14,Textile,1,304.91,5,CASABLANCA,carte,Web,client1164@mail.com
18660,2581,2025-05-26 00:20:50,Alimentaire,2,1354.15,20,Casablanca,carte,,client2581@mail.com
18661,3515,2025-03-30 03:02:30,,1,1349.13,5,Marrakech,especes,web,client3515@mail.com
18662,5187,2025-01-08 22:55:36,TEXTILE,3,1587.86,5,  Rabat  ,especes,Web,client5187@mail.com
18663,5442,2025-06-17,Cosmetique,2,705.98,10,Tanger,,,client5442@mail.com
18664,2542,2025-03-19 04:11:52,Alimentaire,1,2117.65,0,Agadir,CARTE,boutique,client2542@mail.com
18665,1441,2024-09-24 17:16:34,electronique,2,133.26,5,Rabat,especes,,client1441@mail.com
18666,1586,2024-11-03,,2,839.66,,Tanger,CARTE,,client1586@mail.com
18667,5153,2024-07-01 05:16:10,Alimentaire,1,1689.54,10,Casablanca,especes,,client5153@mail.com
18668,5404,2024-10-15 04:34:33,electronique,4,290.17,0,Casablanca,carte,mobile,client5404@mail.com
18669,1351,2025-06-15,Electronique,3,683.17,20,casablanca,,mobile,client1351@mail.com
18670,1336,04/06/2025,Maison,2,1815.3,10,Marrakech,carte,mobile,client1336@mail.com
18671,3489,2024-10-16 14:53:22,electronique,1,107.79,20,Agadir,carte,Web,
18672,4785,2024-12-09,Electronique,1,1744.75,,  Rabat  ,carte,,client4785@mail.com
18673,1639,03/07/2024,Alimentaire,2,39.36,15,Casablanca,Carte ,,client1639@mail.com
18674,2939,2024-06-29 22:15:56,Alimentaire,2,1268.23,15,Casablanca,virement,Web,client2939@mail.com
18675,3461,2025-06-24,Textile,-1,558.85,5,Casablanca,CARTE,,client3461@mail.com
18676,5083,2025-05-09 07:19:17,Cosmetique,1,1238.79,0,Rabat,Carte ,boutique,client5083@mail.com
18677,3809,2025-04-27,electronique,1,699.41,5,fes ,carte,Web,client3809@mail.com
18678,2138,2024-09-01 11:24:27,TEXTILE,3,1604.78,15,  Rabat  ,,Web,client2138@mail.com
18679,2362,2024-02-27,Textile,1,1543.92,0,rabat,CARTE,web,client2362@mail.com
18680,4632,2024-05-01,,1,2420.97,10,fes ,,Web,client4632@mail.com
18681,2983,2024-06-04 05:03:08,Electronique,-1,2017.9,,Tanger,,Web,client2983@mail.com
18682,5864,13/04/2024,TEXTILE,1,499.74,20,fes ,especes,,client5864@mail.com
18683,1363,2025-04-24 10:04:09,Electronique,4,984.93,20,  Rabat  ,virement,,client1363@mail.com
18684,3163,2025-02-24 15:47:46,Textile,1,229.23,15,  Rabat  ,carte,boutique,client3163@mail.com
18685,1356,2025-04-14 15:03:42,Cosmetique,1,908.13,0,Fes,,Web,client1356@mail.com
18686,2818,2024-01-27,Alimentaire,4,1368.26,15,Tanger,virement,,client2818@mail.com
18687,3124,2024-06-24,,-1,127.23,15,CASABLANCA,CARTE,boutique,client3124@mail.com
18688,1620,2025-02-20,,2,391.54,0,Marrakech,,Web,
18689,1379,2024-11-25 13:14:37,Alimentaire,4,1735.87,0,CASABLANCA,CARTE,boutique,
18690,3455,2024-08-01,Alimentaire,-1,2383.94,5,Fes,carte,web,client3455@mail.com
18691,1898,2024-09-11 18:06:48,TEXTILE,2,226.8,10,  Rabat  ,carte,boutique,client1898@mail.com
18692,5128,07/01/2025,electronique,1,2061.28,0,casablanca,carte,web,client5128@mail.com
18693,5660,2025-03-15 03:25:23,,4,2249.46,5,rabat,virement,web,client5660@mail.com
18694,2810,2024-07-04 18:49:50,Textile,2,416.09,0,,CARTE,,client2810@mail.com
18695,3981,28/01/2025,TEXTILE,2,2275.79,,rabat,especes,web,client3981@mail.com
18696,1130,08/09/2024,electronique,4,,0,,carte,boutique,client1130@mail.com
18697,5546,11/02/2025,Textile,1,1554.18,0,Agadir,carte,,client5546@mail.com
18698,5840,2024-07-15 02:33:21,TEXTILE,2,571.91,5,fes ,Carte ,,client5840@mail.com
18699,5620,2024-05-14,,4,1144.66,15,rabat,,mobile,client5620@mail.com
18700,2612,2024-01-08 19:14:16,Electronique,4,1631.06,0,Marrakech,virement,Web,client2612@mail.com
18701,5197,27/01/2024,Cosmetique,3,1064.79,0,  Rabat  ,,mobile,client5197@mail.com
18702,2915,26/12/2024,Electronique,2,1851.87,0,CASABLANCA,CARTE,web,client2915@mail.com
9189,4486,25/03/2025,,1,2282.21,20,,carte,web,client4486@mail.com
18704,3515,2024-07-25,Electronique,3,900.89,5,Marrakech,especes,web,client3515@mail.com
2684,5115,2025-04-22,Textile,2,2211.13,0,Rabat,especes,,client5115@mail.com
18706,2330,2024-07-07 18:11:17,Electronique,1,882.92,0,rabat,CARTE,,client2330@mail.com
18707,1738,2024-05-02,,4,287.6,20,Agadir,Carte ,Web,client1738@mail.com
18708,4932,2024-11-13,electronique,1,1998.92,15,casablanca,especes,,client4932@mail.com
18709,1004,28/01/2025,TEXTILE,4,603.31,15,CASABLANCA,Carte ,,client1004@mail.com
18710,4415,2024-01-20 16:56:26,Alimentaire,1,1516.96,5,,Carte ,boutique,client4415@mail.com
18711,5535,2025-06-05,Textile,1,1393.88,,Tanger,especes,Web,client5535@mail.com
18712,4369,2025-04-08 03:21:06,Maison,1,284.8,0,Fes,virement,Web,client4369@mail.com
18713,2597,2024-05-15,Textile,4,1988.39,0,  Rabat  ,virement,boutique,client2597@mail.com
18714,3091,2024-02-08,Electronique,4,597.76,0,Casablanca,,Web,client3091@mail.com
18715,4355,2024-12-05,Alimentaire,1,1073.76,5,Agadir,Carte ,mobile,client4355@mail.com
18716,5991,2024-01-05,Electronique,4,647.1,15,Agadir,,,client5991@mail.com
18717,2231,2024-02-04,Textile,-1,861.13,10,Marrakech,,web,client2231@mail.com
18718,3111,2024-06-20 23:43:25,TEXTILE,1,1300.71,20,Rabat,Carte ,,client3111@mail.com
18719,4830,07/06/2024,Maison,1,2219.85,,Agadir,carte,,client4830@mail.com
18720,4000,21/11/2024,Electronique,2,1816.93,10,CASABLANCA,carte,mobile,client4000@mail.com
18721,5330,2025-06-04 19:32:56,electronique,1,2109.73,10,  Rabat  ,,Web,client5330@mail.com
18722,2200,2024-05-20,Maison,-1,2408.4,10,fes ,CARTE,web,client2200@mail.com
18723,4691,24/02/2025,Alimentaire,2,,,Marrakech,virement,,client4691@mail.com
18724,5174,21/05/2024,Textile,-1,2260.45,0,Tanger,,web,client5174@mail.com
18725,4102,2024-10-17 08:58:11,Alimentaire,1,219.05,20,Rabat,especes,web,client4102@mail.com
18726,4031,2024-06-24 13:48:16,,4,1577.18,0,rabat,CARTE,web,client4031@mail.com
18727,4809,29/11/2024,Alimentaire,2,1115.45,,fes ,especes,boutique,client4809@mail.com
18728,5470,2024-01-05 07:33:01,Maison,4,2333.71,15,CASABLANCA,Carte ,web,client5470@mail.com
18729,2405,2025-02-23,Alimentaire,3,2271.07,0,,,,client2405@mail.com
18730,4284,07/09/2024,Alimentaire,3,,0,,especes,,client4284@mail.com
18731,4928,12/08/2024,Electronique,2,443.35,0,Tanger,especes,,client4928@mail.com
18732,3025,31/08/2024,Electronique,4,751.74,5,,especes,web,client3025@mail.com
18733,3895,2024-05-14,Electronique,1,34.97,10,Agadir,CARTE,,client3895@mail.com
18734,3689,26/07/2024,Alimentaire,1,584.28,0,Agadir,Carte ,boutique,client3689@mail.com
18735,5249,2024-05-19,Textile,4,159.35,0,Fes,Carte ,Web,client5249@mail.com
18736,3040,16/02/2024,Alimentaire,3,51.74,0,casablanca,CARTE,,client3040@mail.com
18737,3435,2024-11-30 23:06:18,Textile,2,1059.6,0,,especes,Web,client3435@mail.com
18738,4643,2024-10-24 00:19:36,Maison,4,,10,Rabat,CARTE,,client4643@mail.com
18739,1716,2025-04-22 22:15:43,Maison,3,846.55,10,Fes,,Web,client1716@mail.com
18740,3449,23/04/2025,Maison,-1,179.32,5,Marrakech,carte,mobile,client3449@mail.com
18741,3156,21/09/2024,Maison,2,2045.81,,casablanca,virement,boutique,client3156@mail.com
18742,2334,2024-04-01 23:36:01,Maison,1,641.14,0,Marrakech,,web,client2334@mail.com
18743,5524,08/08/2024,Cosmetique,2,1117.47,5,CASABLANCA,especes,mobile,client5524@mail.com
18744,4922,04/01/2025,electronique,2,111.59,5,Marrakech,Carte ,web,client4922@mail.com
18745,3221,2024-07-09 00:09:48,Alimentaire,2,2427.42,10,  Rabat  ,Carte ,boutique,client3221@mail.com
18746,3920,2024-10-08 01:40:35,Cosmetique,2,2315.45,,Marrakech,especes,mobile,client3920@mail.com
18747,2911,2024-11-16,Maison,1,893.57,20,Casablanca,CARTE,mobile,client2911@mail.com
18748,2456,2024-06-30 18:08:37,Maison,1,420.23,,Tanger,,boutique,client2456@mail.com
18749,3015,2024-10-04,electronique,3,1260.38,5,casablanca,Carte ,Web,client3015@mail.com
18750,2999,2024-07-21,Alimentaire,1,2458.55,0,  Rabat  ,especes,mobile,client2999@mail.com
887,4791,2024-08-03,electronique,1,427.31,,Casablanca,CARTE,mobile,client4791@mail.com
18752,4080,2024-11-10,electronique,4,726.03,15,rabat,Carte ,web,client4080@mail.com
11423,3933,2024-01-21 21:56:25,Electronique,1,2045.83,5,Casablanca,especes,Web,client3933@mail.com
18754,2306,31/01/2024,Textile,1,381.0,0,rabat,carte,boutique,client2306@mail.com
18755,5275,2024-04-24,electronique,3,1556.5,0,Agadir,especes,Web,client5275@mail.com
18756,1208,2024-08-10,Alimentaire,2,2134.93,5,Tanger,especes,boutique,client1208@mail.com
18757,4554,17/12/2024,Cosmetique,3,598.2,10,,especes,web,client4554@mail.com
18758,5480,2024-09-02,Textile,-1,2078.34,15,casablanca,CARTE,,client5480@mail.com
18759,1107,18/05/2025,Cosmetique,3,1064.92,10,casablanca,virement,Web,client1107@mail.com
18760,1173,2024-07-21 15:57:47,Electronique,4,1246.18,0,Casablanca,Carte ,web,client1173@mail.com
18761,3441,2024-09-17 14:32:55,Alimentaire,1,1571.67,15,  Rabat  ,CARTE,,client3441@mail.com
18762,4992,2025-01-04,,2,605.43,0,Fes,Carte ,,client4992@mail.com
18763,1827,2025-03-13,Electronique,2,1575.02,20,Rabat,virement,Web,client1827@mail.com
18764,4353,2024-10-05 17:39:54,Electronique,4,144.83,0,Agadir,especes,,client4353@mail.com
18765,5924,2024-02-14 20:57:44,Cosmetique,4,2063.48,20,  Rabat  ,carte,,client5924@mail.com
18766,1519,15/01/2024,TEXTILE,4,2099.5,5,Tanger,,Web,client1519@mail.com
18767,1842,16/01/2025,Maison,1,2055.99,15,,virement,web,client1842@mail.com
18768,4025,2024-05-27 02:58:08,Cosmetique,1,411.66,20,fes ,Carte ,mobile,client4025@mail.com
18769,2764,2024-07-05,Electronique,1,542.31,10,Marrakech,virement,Web,client2764@mail.com
18770,4060,2024-04-15,,2,247.56,,CASABLANCA,,web,client4060@mail.com
18771,5192,14/11/2024,Electronique,2,2232.44,5,Tanger,especes,Web,client5192@mail.com
18772,4076,2024-04-02,Cosmetique,1,358.93,5,Tanger,,boutique,client4076@mail.com
18773,1988,2024-02-18,Textile,2,2391.12,15,CASABLANCA,virement,Web,client1988@mail.com
18774,2067,2025-06-11 08:41:40,electronique,2,,15,Fes,,,client2067@mail.com
18775,1324,17/01/2025,Cosmetique,4,2298.71,0,Rabat,CARTE,web,client1324@mail.com
18776,4742,2024-10-14 08:28:50,electronique,4,113.21,,,Carte ,,client4742@mail.com
18777,3366,04/06/2025,Alimentaire,3,2343.44,15,Fes,,,client3366@mail.com
18778,2672,06/03/2024,Alimentaire,2,2429.26,,Casablanca,,web,client2672@mail.com
18779,5948,2025-04-10,Textile,1,751.17,15,Rabat,,web,client5948@mail.com
18780,5125,2024-03-02 04:10:12,TEXTILE,1,206.78,,Casablanca,Carte ,,client5125@mail.com
18781,3922,2025-04-16 21:22:41,Electronique,1,611.44,0,Agadir,Carte ,Web,client3922@mail.com
18782,3455,2024-07-22,Maison,2,107.63,0,Tanger,carte,boutique,client3455@mail.com
18783,3194,09/02/2024,electronique,1,1070.29,,casablanca,CARTE,,client3194@mail.com
18784,2485,2024-12-14 13:02:51,Textile,4,1662.03,20,fes ,carte,,client2485@mail.com
18785,1075,2024-07-30,Electronique,1,1405.25,0,Casablanca,carte,boutique,client1075@mail.com
18786,5007,2024-08-05,,-1,1893.51,0,Fes,CARTE,,client5007@mail.com
18787,4542,2024-01-26,Textile,1,483.09,,casablanca,,Web,client4542@mail.com
18788,3720,2025-03-31,,2,2137.55,0,fes ,CARTE,web,client3720@mail.com
18789,1958,2024-04-11 19:25:16,Textile,4,211.03,0,rabat,CARTE,,client1958@mail.com
18790,1928,2024-09-13 13:58:56,Maison,1,1761.53,0,rabat,carte,mobile,client1928@mail.com
18791,5406,2025-02-10 17:54:30,Alimentaire,1,1263.33,0,casablanca,carte,boutique,client5406@mail.com
18792,3011,06/04/2025,TEXTILE,1,1470.94,,,especes,web,client3011@mail.com
18793,4313,14/06/2024,Textile,2,1967.53,,fes ,CARTE,boutique,client4313@mail.com
18794,3812,2025-03-06 07:57:09,Electronique,-1,2110.71,,Rabat,carte,web,client3812@mail.com
18795,4916,2024-04-05,electronique,1,2037.88,15,Agadir,carte,boutique,client4916@mail.com
18796,5928,2024-07-12 16:27:44,Alimentaire,2,1865.98,5,  Rabat  ,,boutique,client5928@mail.com
18797,4603,2024-10-29,Electronique,1,81.0,0,Fes,virement,web,client4603@mail.com
18798,5406,2025-02-17,Electronique,2,1869.88,0,,CARTE,Web,client5406@mail.com
18799,4270,2024-01-20 06:07:17,Electronique,2,786.43,0,fes ,CARTE,,client4270@mail.com
18800,2715,20/05/2024,electronique,1,2368.74,10,,,boutique,client2715@mail.com
18801,2204,2024-09-19 10:44:41,electronique,1,1303.29,0,  Rabat  ,Carte ,web,client2204@mail.com
18802,5147,08/12/2024,electronique,2,1349.54,0,  Rabat  ,,boutique,client5147@mail.com
18803,5653,2024-09-01 04:53:33,Maison,1,768.33,0,fes ,,,client5653@mail.com
18804,4712,2024-01-03,Cosmetique,1,2194.12,,fes ,carte,web,client4712@mail.com
18805,2642,2024-05-13 13:55:02,TEXTILE,2,1516.74,,,carte,mobile,client2642@mail.com
18806,4241,03/05/2024,Electronique,2,,20,Marrakech,Carte ,,client4241@mail.com
18807,1470,2024-06-21 22:41:15,,1,444.52,5,rabat,,Web,client1470@mail.com
